osmid,y,x,street_count,highway,geometry
2290871816,34.7084115,135.5147879,3,,POINT (135.5147879 34.7084115)
2290871818,34.708433,135.5152451,3,,POINT (135.5152451 34.708433)
2290871820,34.708448,135.5156205,3,,POINT (135.5156205 34.708448)
2290981494,34.7074336,135.5141276,1,,POINT (135.5141276 34.7074336)
2290981496,34.7074443,135.5139702,4,,POINT (135.5139702 34.7074443)
2291012425,34.7070167,135.5122801,1,,POINT (135.5122801 34.7070167)
2291259962,34.6933723,135.5093508,3,,POINT (135.5093508 34.6933723)
2291441050,34.6972454,135.491922,4,traffic_signals,POINT (135.491922 34.6972454)
2291441052,34.6978282,135.4935318,4,,POINT (135.4935318 34.6978282)
2292510919,34.7152944,135.5148055,3,,POINT (135.5148055 34.7152944)
2292510920,34.7153031,135.5158423,3,,POINT (135.5158423 34.7153031)
2293214786,34.7077215,135.4938107,3,,POINT (135.4938107 34.7077215)
2293309485,34.7067783,135.5134924,3,,POINT (135.5134924 34.7067783)
2293323556,34.6944868,135.5083193,4,,POINT (135.5083193 34.6944868)
2293323558,34.6949403,135.5093251,4,traffic_signals,POINT (135.5093251 34.6949403)
2293323560,34.6951301,135.5087161,3,,POINT (135.5087161 34.6951301)
2293323577,34.7013436,135.5058751,3,,POINT (135.5058751 34.7013436)
2293323579,34.7015569,135.5059729,3,,POINT (135.5059729 34.7015569)
2293545374,34.6942222,135.5176419,3,,POINT (135.5176419 34.6942222)
2293545375,34.6942726,135.5168589,4,,POINT (135.5168589 34.6942726)
2293545376,34.6943451,135.5154274,4,,POINT (135.5154274 34.6943451)
2293545378,34.6943734,135.5149474,3,,POINT (135.5149474 34.6943734)
2300935893,34.7155533,135.51391,3,,POINT (135.51391 34.7155533)
2303126183,34.7038655,135.5171472,3,,POINT (135.5171472 34.7038655)
2303830690,34.71322,135.4957426,3,,POINT (135.4957426 34.71322)
2303830696,34.713358,135.4977992,3,,POINT (135.4977992 34.713358)
2303830785,34.7138646,135.497667,3,,POINT (135.497667 34.7138646)
2303830826,34.7145009,135.5008497,3,,POINT (135.5008497 34.7145009)
2309415215,34.6952468,135.5054059,3,,POINT (135.5054059 34.6952468)
2309415429,34.6974825,135.5014703,3,,POINT (135.5014703 34.6974825)
2309415599,34.6980864,135.5014992,3,,POINT (135.5014992 34.6980864)
2309726073,34.7039617,135.5128669,3,,POINT (135.5128669 34.7039617)
2309726120,34.7040532,135.5122253,3,,POINT (135.5122253 34.7040532)
2310416483,34.6935468,135.5090334,3,,POINT (135.5090334 34.6935468)
2310416487,34.6940284,135.5079842,5,traffic_signals,POINT (135.5079842 34.6940284)
2310416489,34.6943479,135.5073414,4,,POINT (135.5073414 34.6943479)
2310459047,34.6962491,135.5026862,3,,POINT (135.5026862 34.6962491)
2310459237,34.6974476,135.5062027,3,,POINT (135.5062027 34.6974476)
2310459241,34.6974736,135.5054231,3,,POINT (135.5054231 34.6974736)
2310459244,34.6975036,135.5046441,3,,POINT (135.5046441 34.6975036)
2310488304,34.7016646,135.51227,3,,POINT (135.51227 34.7016646)
2310488314,34.701704,135.5111503,3,,POINT (135.5111503 34.701704)
2310507221,34.7010841,135.5138225,3,,POINT (135.5138225 34.7010841)
2310507229,34.7011867,135.5115527,1,,POINT (135.5115527 34.7011867)
2310507242,34.7025795,135.5155638,3,,POINT (135.5155638 34.7025795)
2316550392,34.7048062,135.4824994,3,,POINT (135.4824994 34.7048062)
2316550393,34.7048319,135.481831,3,,POINT (135.481831 34.7048319)
2316550394,34.7052566,135.484529,4,,POINT (135.484529 34.7052566)
2316550395,34.7053846,135.4836668,4,,POINT (135.4836668 34.7053846)
2316550396,34.7055236,135.4874043,3,,POINT (135.4874043 34.7055236)
2316550397,34.705528,135.4853491,3,,POINT (135.4853491 34.705528)
2316550399,34.7056087,135.4843562,4,,POINT (135.4843562 34.7056087)
2316550401,34.7058853,135.4851632,3,,POINT (135.4851632 34.7058853)
2316550402,34.7063345,135.4849399,3,,POINT (135.4849399 34.7063345)
2316550434,34.7088978,135.4868322,4,,POINT (135.4868322 34.7088978)
2316550444,34.7090277,135.4878302,3,,POINT (135.4878302 34.7090277)
2316550466,34.7093404,135.4867172,4,,POINT (135.4867172 34.7093404)
2316550475,34.709471,135.4878419,3,,POINT (135.4878419 34.709471)
2316550575,34.709836,135.4866102,3,,POINT (135.4866102 34.709836)
2316550633,34.7099996,135.4878696,4,traffic_signals,POINT (135.4878696 34.7099996)
2316550714,34.7104124,135.4886514,4,,POINT (135.4886514 34.7104124)
2316550716,34.7104455,135.4908612,4,,POINT (135.4908612 34.7104455)
2316550720,34.7105011,135.4888804,4,,POINT (135.4888804 34.7105011)
2316550742,34.7107528,135.4901974,3,,POINT (135.4901974 34.7107528)
2316550744,34.7107614,135.4878053,3,,POINT (135.4878053 34.7107614)
2316550746,34.7109252,135.4899748,3,,POINT (135.4899748 34.7109252)
2316552818,34.7140415,135.4945276,4,,POINT (135.4945276 34.7140415)
2316552854,34.7146131,135.4944171,3,,POINT (135.4944171 34.7146131)
2316637087,34.7104434,135.4936553,3,,POINT (135.4936553 34.7104434)
2316637093,34.7104589,135.4942165,4,,POINT (135.4942165 34.7104589)
2317855386,34.7084526,135.4906918,3,,POINT (135.4906918 34.7084526)
2317855430,34.71012,135.4923417,3,,POINT (135.4923417 34.71012)
2317855494,34.7109052,135.4925584,3,,POINT (135.4925584 34.7109052)
2318521805,34.7107103,135.4908141,3,,POINT (135.4908141 34.7107103)
2318521891,34.7111309,135.4907287,3,,POINT (135.4907287 34.7111309)
2318521948,34.7128098,135.4912455,3,,POINT (135.4912455 34.7128098)
2320180327,34.7026873,135.513491,3,,POINT (135.513491 34.7026873)
2320180491,34.7033794,135.5135468,3,,POINT (135.5135468 34.7033794)
2320314156,34.6972826,135.505429,3,,POINT (135.505429 34.6972826)
2320314182,34.6973937,135.5046298,3,,POINT (135.5046298 34.6973937)
2329123803,34.7149454,135.4992091,3,,POINT (135.4992091 34.7149454)
2330186189,34.7130415,135.4925558,3,,POINT (135.4925558 34.7130415)
2330186192,34.7131058,135.4930463,3,,POINT (135.4930463 34.7131058)
2330186204,34.7132733,135.4925213,3,,POINT (135.4925213 34.7132733)
2330186209,34.7133349,135.4929954,3,,POINT (135.4929954 34.7133349)
2330186220,34.7135196,135.4924698,3,,POINT (135.4924698 34.7135196)
2330186221,34.7137534,135.4929047,3,,POINT (135.4929047 34.7137534)
2335308230,34.7134208,135.49465,3,,POINT (135.49465 34.7134208)
2335308254,34.7134975,135.4950555,3,,POINT (135.4950555 34.7134975)
2345007083,34.6987347,135.5164308,3,,POINT (135.5164308 34.6987347)
2345007084,34.6988491,135.5146532,4,,POINT (135.5146532 34.6988491)
2345007085,34.6991852,135.5164697,3,,POINT (135.5164697 34.6991852)
2345007086,34.6992305,135.5156316,4,,POINT (135.5156316 34.6992305)
2345007087,34.6992898,135.514699,4,,POINT (135.514699 34.6992898)
2345083835,34.692896,135.5167156,3,,POINT (135.5167156 34.692896)
2345083836,34.6929462,135.5158309,3,,POINT (135.5158309 34.6929462)
2345083841,34.6938007,135.5168098,3,,POINT (135.5168098 34.6938007)
2345083850,34.6960112,135.5155754,3,,POINT (135.5155754 34.6960112)
2345083862,34.6977555,135.5172639,3,,POINT (135.5172639 34.6977555)
2345083867,34.6979552,135.5186196,3,,POINT (135.5186196 34.6979552)
2346843113,34.7154861,135.512605,3,,POINT (135.512605 34.7154861)
2346843125,34.7155138,135.512226,4,,POINT (135.512226 34.7155138)
2348532561,34.709903,135.4911496,3,,POINT (135.4911496 34.709903)
2348532566,34.7101174,135.4922502,3,,POINT (135.4922502 34.7101174)
2349293023,34.7056598,135.4828872,3,,POINT (135.4828872 34.7056598)
2349293025,34.7068571,135.4822967,4,,POINT (135.4822967 34.7068571)
2349293026,34.7070446,135.482857,4,,POINT (135.482857 34.7070446)
2349293029,34.7073179,135.4820669,3,,POINT (135.4820669 34.7073179)
2349293032,34.7075862,135.4872878,3,,POINT (135.4872878 34.7075862)
2349293038,34.7082039,135.4901956,3,,POINT (135.4901956 34.7082039)
2349293050,34.7089379,135.490532,3,,POINT (135.490532 34.7089379)
2349293051,34.7090074,135.48984,4,,POINT (135.48984 34.7090074)
2349293052,34.7091286,135.4913087,3,,POINT (135.4913087 34.7091286)
2349293729,34.7133041,135.4927585,3,,POINT (135.4927585 34.7133041)
2349293741,34.7136309,135.4926783,3,,POINT (135.4926783 34.7136309)
2351668196,34.6964365,135.4913988,3,,POINT (135.4913988 34.6964365)
2351668644,34.7051414,135.487557,3,,POINT (135.487557 34.7051414)
2351668686,34.7127288,135.4923333,1,,POINT (135.4923333 34.7127288)
2351668687,34.7132456,135.4919791,3,,POINT (135.4919791 34.7132456)
2351929373,34.711426,135.4901102,3,,POINT (135.4901102 34.711426)
2354160229,34.6966531,135.5050853,3,,POINT (135.5050853 34.6966531)
2354160342,34.6969862,135.5054294,3,,POINT (135.5054294 34.6969862)
2355346407,34.6978732,135.515529,4,,POINT (135.515529 34.6978732)
2357084660,34.7162865,135.510559,3,,POINT (135.510559 34.7162865)
2357084662,34.7162863,135.5101871,3,,POINT (135.5101871 34.7162863)
2357084732,34.7166191,135.5144548,3,,POINT (135.5144548 34.7166191)
2357084772,34.7166892,135.5140789,3,,POINT (135.5140789 34.7166892)
2358743717,34.7102308,135.491662,3,,POINT (135.491662 34.7102308)
2358743795,34.7105309,135.491637,1,,POINT (135.491637 34.7105309)
2365592486,34.7170226,135.5122242,2,,POINT (135.5122242 34.7170226)
2365592487,34.7170223,135.5123218,2,,POINT (135.5123218 34.7170223)
2367229974,34.7012855,135.4798426,3,,POINT (135.4798426 34.7012855)
2367229979,34.702026,135.4831558,3,,POINT (135.4831558 34.702026)
2367229983,34.702739,135.4831083,4,,POINT (135.4831083 34.702739)
2367229989,34.7029102,135.4781,3,,POINT (135.4781 34.7029102)
2367229991,34.703085,135.483086,3,,POINT (135.483086 34.703085)
2367229996,34.7032786,135.4777883,3,,POINT (135.4777883 34.7032786)
2367230116,34.7041772,135.4792768,3,traffic_signals,POINT (135.4792768 34.7041772)
2367230147,34.7047751,135.4779457,2,,POINT (135.4779457 34.7047751)
2367230149,34.7079842,135.4882231,1,,POINT (135.4882231 34.7079842)
2368950583,34.7085514,135.4868507,3,,POINT (135.4868507 34.7085514)
2368951200,34.7114688,135.4881907,1,,POINT (135.4881907 34.7114688)
2371386313,34.7090884,135.4878287,3,,POINT (135.4878287 34.7090884)
2371386332,34.7092573,135.4896134,1,,POINT (135.4896134 34.7092573)
2371386420,34.7103225,135.4884669,3,,POINT (135.4884669 34.7103225)
2371386492,34.7106929,135.4887425,3,,POINT (135.4887425 34.7106929)
2371386558,34.7110283,135.4882437,3,,POINT (135.4882437 34.7110283)
2372071558,34.6941764,135.5063915,3,,POINT (135.5063915 34.6941764)
2372071682,34.6946509,135.5067113,4,,POINT (135.5067113 34.6946509)
2372071698,34.6949631,135.5060616,3,,POINT (135.5060616 34.6949631)
2372071743,34.6954239,135.5063739,4,,POINT (135.5063739 34.6954239)
2372071752,34.69556,135.5060855,3,,POINT (135.5060855 34.69556)
2372071770,34.6956335,135.5059132,3,,POINT (135.5059132 34.6956335)
2372071811,34.6956942,135.5066495,3,,POINT (135.5066495 34.6956942)
2372875015,34.7079501,135.483156,3,,POINT (135.483156 34.7079501)
2372875027,34.7087739,135.4859154,3,,POINT (135.4859154 34.7087739)
2373448004,34.6942726,135.498858,3,traffic_signals,POINT (135.498858 34.6942726)
2375956076,34.6964549,135.5166887,4,,POINT (135.5166887 34.6964549)
2376653630,34.7062575,135.4865526,3,,POINT (135.4865526 34.7062575)
2376653631,34.706347,135.4866057,3,,POINT (135.4866057 34.706347)
2376653633,34.7067924,135.486263,3,,POINT (135.486263 34.7067924)
2376653670,34.7080776,135.4858149,2,,POINT (135.4858149 34.7080776)
2376653854,34.708821,135.4862635,3,,POINT (135.4862635 34.708821)
2377978198,34.692851,135.5130326,3,,POINT (135.5130326 34.692851)
2377978359,34.6954882,135.5131031,3,,POINT (135.5131031 34.6954882)
2381252281,34.7019085,135.4806956,3,,POINT (135.4806956 34.7019085)
2381252282,34.702061,135.4847322,3,,POINT (135.4847322 34.702061)
2381252283,34.7023193,135.4805267,3,,POINT (135.4805267 34.7023193)
2381252284,34.7023403,135.48095,4,,POINT (135.48095 34.7023403)
2381252285,34.702357,135.4818496,4,,POINT (135.4818496 34.702357)
2381252286,34.7023682,135.4823766,4,,POINT (135.4823766 34.7023682)
2381252288,34.702391,135.4831315,4,,POINT (135.4831315 34.702391)
2381252289,34.7024278,135.4839467,3,,POINT (135.4839467 34.7024278)
2381252290,34.7026841,135.480455,3,,POINT (135.480455 34.7026841)
2381854774,34.7034877,135.4835282,3,,POINT (135.4835282 34.7034877)
2381854775,34.7035088,135.4828712,3,,POINT (135.4828712 34.7035088)
2381854776,34.7035304,135.4835128,3,,POINT (135.4835128 34.7035304)
2382889420,34.7021541,135.4843052,3,,POINT (135.4843052 34.7021541)
2382889431,34.702837,135.4842067,3,,POINT (135.4842067 34.702837)
2382889989,34.7069539,135.482586,3,,POINT (135.482586 34.7069539)
2382890030,34.7074863,135.4823412,3,,POINT (135.4823412 34.7074863)
2383824286,34.706918,135.4817509,3,,POINT (135.4817509 34.706918)
2383824416,34.7070709,135.4821901,3,,POINT (135.4821901 34.7070709)
2383842775,34.7043795,135.4825005,3,,POINT (135.4825005 34.7043795)
2383842776,34.7043805,135.4818789,3,,POINT (135.4818789 34.7043805)
2388527526,34.7030968,135.4812903,3,,POINT (135.4812903 34.7030968)
2389659318,34.7014501,135.4802305,3,,POINT (135.4802305 34.7014501)
2389659397,34.7015427,135.4810635,3,,POINT (135.4810635 34.7015427)
2389659790,34.7036303,135.4797488,3,,POINT (135.4797488 34.7036303)
2389659793,34.7036537,135.4806251,3,,POINT (135.4806251 34.7036537)
2389659805,34.7039788,135.479787,3,,POINT (135.479787 34.7039788)
2389659814,34.7041074,135.4795312,3,,POINT (135.4795312 34.7041074)
2395155013,34.6935504,135.5101343,3,,POINT (135.5101343 34.6935504)
2395155021,34.6944148,135.5103204,4,,POINT (135.5103204 34.6944148)
2395155023,34.6944267,135.5096049,3,,POINT (135.5096049 34.6944267)
2395155024,34.6944347,135.5110476,3,,POINT (135.5110476 34.6944347)
2395155025,34.6948215,135.5103369,3,,POINT (135.5103369 34.6948215)
2397803177,34.6951526,135.5110267,3,,POINT (135.5110267 34.6951526)
2397803183,34.6951651,135.510287,4,,POINT (135.510287 34.6951651)
2397803187,34.6951863,135.509633,3,,POINT (135.509633 34.6951863)
2398212519,34.6936539,135.5115409,3,,POINT (135.5115409 34.6936539)
2406161202,34.6938627,135.515917,3,,POINT (135.515917 34.6938627)
2419790897,34.7081595,135.490311,3,,POINT (135.490311 34.7081595)
2448097483,34.7012219,135.4967549,3,traffic_signals,POINT (135.4967549 34.7012219)
2450177895,34.7138135,135.4999997,4,,POINT (135.4999997 34.7138135)
2458680270,34.7097014,135.4921391,3,,POINT (135.4921391 34.7097014)
2458680276,34.7103082,135.4902782,3,,POINT (135.4902782 34.7103082)
2598088590,34.7011335,135.4873061,4,traffic_signals,POINT (135.4873061 34.7011335)
2598088593,34.7011386,135.4871791,4,traffic_signals,POINT (135.4871791 34.7011386)
2598088688,34.7072274,135.4875926,5,traffic_signals,POINT (135.4875926 34.7072274)
2598088698,34.7073529,135.4876254,4,traffic_signals,POINT (135.4876254 34.7073529)
2598088719,34.708026,135.4966476,2,crossing,POINT (135.4966476 34.708026)
2726664261,34.6990209,135.5120249,1,,POINT (135.5120249 34.6990209)
2726664264,34.6994478,135.512015,1,,POINT (135.512015 34.6994478)
2735785128,34.710461,135.5037648,1,,POINT (135.5037648 34.710461)
3227768473,34.7025115,135.4891527,4,,POINT (135.4891527 34.7025115)
3461271096,34.7121773,135.4919051,4,,POINT (135.4919051 34.7121773)
3461271097,34.7120686,135.4912868,4,,POINT (135.4912868 34.7120686)
3461271099,34.711129,135.4914847,4,,POINT (135.4914847 34.711129)
3461271100,34.7109705,135.4921116,3,,POINT (135.4921116 34.7109705)
3490409454,34.7099299,135.4945443,3,,POINT (135.4945443 34.7099299)
3490410693,34.7100003,135.494514,3,,POINT (135.494514 34.7100003)
3499801010,34.7013728,135.4989446,3,,POINT (135.4989446 34.7013728)
3512355790,34.7065257,135.498633,4,traffic_signals,POINT (135.498633 34.7065257)
3512355791,34.7063716,135.4977542,3,,POINT (135.4977542 34.7063716)
3886422500,34.7052948,135.491677,1,,POINT (135.491677 34.7052948)
3886422502,34.7065114,135.4919804,3,,POINT (135.4919804 34.7065114)
3999732319,34.6941211,135.5094142,3,,POINT (135.5094142 34.6941211)
3999732321,34.695594,135.5094237,4,traffic_signals,POINT (135.5094237 34.695594)
3999732325,34.6992814,135.5093531,3,,POINT (135.5093531 34.6992814)
3999732326,34.6999566,135.5093374,4,,POINT (135.5093374 34.6999566)
3999732331,34.7009114,135.5091994,3,,POINT (135.5091994 34.7009114)
3999758385,34.6975607,135.509579,5,traffic_signals,POINT (135.509579 34.6975607)
4112098312,34.6978162,135.5059994,3,crossing,POINT (135.5059994 34.6978162)
4117008235,34.6957997,135.5180076,4,,POINT (135.5180076 34.6957997)
4121464575,34.702512,135.5100289,3,traffic_signals,POINT (135.5100289 34.702512)
4121464580,34.7027911,135.5102635,3,,POINT (135.5102635 34.7027911)
4121464586,34.7025698,135.5092494,3,crossing,POINT (135.5092494 34.7025698)
4121464587,34.7025133,135.5091708,4,,POINT (135.5091708 34.7025133)
4121465889,34.7026315,135.5101687,3,,POINT (135.5101687 34.7026315)
4121465894,34.7027882,135.5108339,5,,POINT (135.5108339 34.7027882)
4121465906,34.7039939,135.5136402,4,,POINT (135.5136402 34.7039939)
4121465911,34.7038185,135.5134765,3,,POINT (135.5134765 34.7038185)
4143747008,34.6963914,135.4922177,4,,POINT (135.4922177 34.6963914)
4341379315,34.6925384,135.511814,4,traffic_signals,POINT (135.511814 34.6925384)
4346221278,34.6955265,135.5117356,1,,POINT (135.5117356 34.6955265)
4346221280,34.6964024,135.511109,3,traffic_signals,POINT (135.511109 34.6964024)
4346221282,34.6966405,135.5118921,1,crossing,POINT (135.5118921 34.6966405)
4346221289,34.6966381,135.5124241,4,,POINT (135.5124241 34.6966381)
4346247271,34.6936292,135.5112592,1,,POINT (135.5112592 34.6936292)
4349411961,34.6948012,135.5076761,3,traffic_signals,POINT (135.5076761 34.6948012)
4349846998,34.6962662,135.5060898,3,crossing,POINT (135.5060898 34.6962662)
4349847001,34.6967306,135.5015649,3,,POINT (135.5015649 34.6967306)
4349847003,34.6965628,135.5020639,3,,POINT (135.5020639 34.6965628)
4486610385,34.7093745,135.4858643,3,,POINT (135.4858643 34.7093745)
4502509843,34.6995019,135.5061092,3,,POINT (135.5061092 34.6995019)
4586259493,34.7084468,135.491443,3,,POINT (135.491443 34.7084468)
4590754933,34.706685,135.4996235,4,,POINT (135.4996235 34.706685)
4592877635,34.7053833,135.5024518,3,,POINT (135.5024518 34.7053833)
4609752156,34.7076926,135.5044839,1,,POINT (135.5044839 34.7076926)
4609752159,34.7077971,135.5044512,3,,POINT (135.5044512 34.7077971)
4616239339,34.7115578,135.4883107,3,,POINT (135.4883107 34.7115578)
4691712168,34.706903,135.5050798,4,,POINT (135.5050798 34.706903)
4786399059,34.6964408,135.51243,1,,POINT (135.51243 34.6964408)
4887730417,34.7076292,135.5061745,3,,POINT (135.5061745 34.7076292)
4905545168,34.6930064,135.4961165,4,traffic_signals,POINT (135.4961165 34.6930064)
4926415735,34.6983446,135.4955568,4,,POINT (135.4955568 34.6983446)
4931687977,34.7162444,135.5165768,4,,POINT (135.5165768 34.7162444)
4931687978,34.716283,135.5166689,4,,POINT (135.5166689 34.716283)
4931687980,34.7163363,135.5165895,5,,POINT (135.5165895 34.7163363)
5017837512,34.703654,135.5011699,3,,POINT (135.5011699 34.703654)
5017837520,34.7070654,135.4976719,3,,POINT (135.4976719 34.7070654)
5017837826,34.7076885,135.4980831,3,,POINT (135.4980831 34.7076885)
5017837828,34.7074639,135.497584,4,,POINT (135.497584 34.7074639)
5018897841,34.6986148,135.5095403,3,,POINT (135.5095403 34.6986148)
5024365399,34.7036422,135.4995052,3,,POINT (135.4995052 34.7036422)
5088300389,34.6865672,135.4830034,4,traffic_signals,POINT (135.4830034 34.6865672)
5093630418,34.6952396,135.4986361,3,,POINT (135.4986361 34.6952396)
5100811560,34.6932662,135.4978338,3,,POINT (135.4978338 34.6932662)
5100811561,34.6941965,135.4976712,3,,POINT (135.4976712 34.6941965)
5100811562,34.6932537,135.4977487,3,,POINT (135.4977487 34.6932537)
5100811563,34.6941873,135.4975705,3,,POINT (135.4975705 34.6941873)
5168959760,34.7078277,135.4946891,4,,POINT (135.4946891 34.7078277)
5220916196,34.7077382,135.4966724,3,,POINT (135.4966724 34.7077382)
5228213390,34.6980842,135.4994278,1,,POINT (135.4994278 34.6980842)
5359174880,34.703725,135.4973306,3,,POINT (135.4973306 34.703725)
5367627473,34.7029883,135.506176,3,,POINT (135.506176 34.7029883)
5367627474,34.7030541,135.507635,3,,POINT (135.507635 34.7030541)
5367660646,34.7027978,135.5076526,3,,POINT (135.5076526 34.7027978)
5718017041,34.7028701,135.5034174,1,,POINT (135.5034174 34.7028701)
5718017042,34.7024234,135.5023019,3,,POINT (135.5023019 34.7024234)
5718017044,34.7023946,135.5019927,3,,POINT (135.5019927 34.7023946)
5721973111,34.7095853,135.5144577,1,,POINT (135.5144577 34.7095853)
5766967059,34.7175511,135.5110837,1,,POINT (135.5110837 34.7175511)
5788342864,34.7048624,135.5029425,3,,POINT (135.5029425 34.7048624)
5788342872,34.7048561,135.5027247,3,crossing,POINT (135.5027247 34.7048561)
5788342882,34.7047632,135.502614,3,traffic_signals,POINT (135.502614 34.7047632)
5791126299,34.7052705,135.5034888,3,,POINT (135.5034888 34.7052705)
5791126300,34.7053598,135.503394,3,,POINT (135.503394 34.7053598)
5791126301,34.7055691,135.5038826,3,,POINT (135.5038826 34.7055691)
5791126302,34.7056603,135.5037914,3,,POINT (135.5037914 34.7056603)
5791126303,34.7057303,135.5040976,3,,POINT (135.5040976 34.7057303)
5791126304,34.7058225,135.5039976,3,,POINT (135.5039976 34.7058225)
5791126308,34.7060282,135.5042594,3,,POINT (135.5042594 34.7060282)
5793943541,34.7074101,135.5019667,1,,POINT (135.5019667 34.7074101)
5793943542,34.7070557,135.5019994,3,,POINT (135.5019994 34.7070557)
5822714321,34.7087103,135.4999025,1,,POINT (135.4999025 34.7087103)
5822714322,34.7086716,135.4996147,3,,POINT (135.4996147 34.7086716)
5822714323,34.7092225,135.4995303,3,,POINT (135.4995303 34.7092225)
5822714324,34.7089389,135.4967869,3,,POINT (135.4967869 34.7089389)
5822714326,34.7090475,135.4978138,4,traffic_signals,POINT (135.4978138 34.7090475)
5822714331,34.7092101,135.4963051,3,,POINT (135.4963051 34.7092101)
5822714332,34.7089536,135.4962817,4,traffic_signals,POINT (135.4962817 34.7089536)
5822714333,34.7088855,135.4963819,4,traffic_signals,POINT (135.4963819 34.7088855)
5916069588,34.7074729,135.4976111,2,,POINT (135.4976111 34.7074729)
5916069589,34.7076569,135.4980104,2,,POINT (135.4980104 34.7076569)
5917246990,34.7080191,135.4972703,2,,POINT (135.4972703 34.7080191)
5948638998,34.7011591,135.5108615,3,,POINT (135.5108615 34.7011591)
6177762321,34.7102156,135.488962,3,,POINT (135.488962 34.7102156)
6177762327,34.7084408,135.4878057,4,,POINT (135.4878057 34.7084408)
6177762338,34.7085958,135.4880112,3,traffic_signals,POINT (135.4880112 34.7085958)
6322066626,34.7130847,135.4986642,3,,POINT (135.4986642 34.7130847)
6604500824,34.7030233,135.5070086,3,,POINT (135.5070086 34.7030233)
6673660295,34.7001451,135.4839721,3,,POINT (135.4839721 34.7001451)
6796335858,34.7057049,135.4970601,3,,POINT (135.4970601 34.7057049)
7176909064,34.7107472,135.4950238,1,,POINT (135.4950238 34.7107472)
7176909094,34.7108768,135.4951237,1,,POINT (135.4951237 34.7108768)
7475668180,34.7031544,135.5128271,4,traffic_signals,POINT (135.5128271 34.7031544)
7887062219,34.6969406,135.4910819,3,,POINT (135.4910819 34.6969406)
7887062222,34.6971176,135.4915756,3,,POINT (135.4915756 34.6971176)
7887062225,34.6944983,135.4925073,3,,POINT (135.4925073 34.6944983)
7887062226,34.6968697,135.4921092,3,crossing,POINT (135.4921092 34.6968697)
8254517528,34.6949111,135.5094336,4,traffic_signals,POINT (135.5094336 34.6949111)
8274140157,34.6966908,135.4918028,3,crossing,POINT (135.4918028 34.6966908)
8486075159,34.6950179,135.5010658,3,motorway_junction,POINT (135.5010658 34.6950179)
8486356044,34.694339,135.509502,3,,POINT (135.509502 34.694339)
8589139686,34.7057138,135.5051489,3,,POINT (135.5051489 34.7057138)
8589139687,34.7055826,135.5046138,3,,POINT (135.5046138 34.7055826)
8676062730,34.7080299,135.4874177,3,crossing,POINT (135.4874177 34.7080299)
8864616022,34.7056971,135.5037072,3,,POINT (135.5037072 34.7056971)
9050718785,34.7040276,135.4969674,3,,POINT (135.4969674 34.7040276)
9327532804,34.7030569,135.5126597,3,,POINT (135.5126597 34.7030569)
9327532809,34.7031646,135.5130289,3,,POINT (135.5130289 34.7031646)
9468408290,34.6975122,135.5054258,3,,POINT (135.5054258 34.6975122)
9536997321,34.6979621,135.5056765,3,,POINT (135.5056765 34.6979621)
9722595202,34.7165114,135.5072283,2,,POINT (135.5072283 34.7165114)
9810710076,34.7136034,135.5000024,3,traffic_signals,POINT (135.5000024 34.7136034)
9810710084,34.710632,135.5037282,1,,POINT (135.5037282 34.710632)
9817164337,34.7018336,135.4986314,3,,POINT (135.4986314 34.7018336)
9817164340,34.7034934,135.5008931,3,,POINT (135.5008931 34.7034934)
9849723058,34.7009697,135.4950437,3,,POINT (135.4950437 34.7009697)
9869231966,34.708614,135.4914326,3,,POINT (135.4914326 34.708614)
10101234881,34.7080246,135.4965988,4,traffic_signals,POINT (135.4965988 34.7080246)
10232260996,34.7037593,135.4883134,4,,POINT (135.4883134 34.7037593)
10232260997,34.7036765,135.4874638,4,,POINT (135.4874638 34.7036765)
10232260998,34.7046955,135.4875245,4,traffic_signals,POINT (135.4875245 34.7046955)
10232260999,34.7026644,135.4901697,3,,POINT (135.4901697 34.7026644)
10232261001,34.7033762,135.4890919,4,,POINT (135.4890919 34.7033762)
10240080528,34.713042,135.4984626,4,,POINT (135.4984626 34.713042)
10241352915,34.7048682,135.5024925,3,,POINT (135.5024925 34.7048682)
10676525723,34.7038356,135.4891281,3,,POINT (135.4891281 34.7038356)
10685104141,34.716193,135.5164083,3,,POINT (135.5164083 34.716193)
10685104203,34.7150833,135.5112209,3,crossing,POINT (135.5112209 34.7150833)
10685104205,34.7149855,135.5112216,3,crossing,POINT (135.5112216 34.7149855)
10687592914,34.7089287,135.5168751,1,,POINT (135.5168751 34.7089287)
10692416728,34.7017191,135.5109659,2,crossing,POINT (135.5109659 34.7017191)
11025769516,34.7017319,135.5108419,3,traffic_signals,POINT (135.5108419 34.7017319)
11179063803,34.6990743,135.5103064,3,,POINT (135.5103064 34.6990743)
11179063804,34.6989365,135.5103079,3,,POINT (135.5103079 34.6989365)
11286512620,34.7083282,135.5175628,1,,POINT (135.5175628 34.7083282)
11810528306,34.708066,135.5158165,3,,POINT (135.5158165 34.708066)
11810528314,34.705556,135.5163011,3,,POINT (135.5163011 34.705556)
11810528630,34.7084914,135.5168424,3,,POINT (135.5168424 34.7084914)
11810528757,34.7040882,135.517821,3,,POINT (135.517821 34.7040882)
11868422920,34.70589,135.5159095,3,,POINT (135.5159095 34.70589)
11868422921,34.7062224,135.5159061,4,,POINT (135.5159061 34.7062224)
